account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A3,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,29122.54,0.291225,40552.73,0.4055,FX quote-USD estimate,0.71814,2026052203,0.0,29122.54,BUY
A3,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-29122.54,-0.291225,48708.86,0.4871,FX quote-USD estimate,0.59789,2026052203,0.0,-29122.54,SELL
A3,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,LONG,1.0,0.2,29122.54,0.291225,29122.54,0.2912,FX base-USD estimate,1.37961,2026052203,0.0,29122.54,BUY
A4,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.2,-29122.54,-0.291225,21652.37,0.2165,FX quote-USD estimate,1.345005,2026052204,0.0,-29122.54,SELL
A4,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-29122.54,-0.291225,29122.54,0.2912,FX base-USD estimate,159.388,2026052204,0.0,-29122.54,SELL
A4,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,29122.54,0.291225,40552.73,0.4055,FX quote-USD estimate,0.71814,2026052204,0.0,29122.54,BUY
A4,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-29122.54,-0.291225,48708.86,0.4871,FX quote-USD estimate,0.59789,2026052204,0.0,-29122.54,SELL
A4,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,LONG,1.0,0.2,29122.54,0.291225,29122.54,0.2912,FX base-USD estimate,1.37961,2026052204,0.0,29122.54,BUY
A5,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,16915.83,0.169158,23555.06,0.2356,FX quote-USD estimate,0.71814,2026052205,0.0,16915.83,BUY
A5,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.3333333333333333,-16915.83,-0.169158,28292.55,0.2829,FX quote-USD estimate,0.59789,2026052205,0.0,-16915.83,SELL
A5,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,LONG,1.0,0.3333333333333333,16915.83,0.169158,16915.83,0.1692,FX base-USD estimate,1.37961,2026052205,0.0,16915.83,BUY
A6,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,16915.83,0.169158,23555.06,0.2356,FX quote-USD estimate,0.71814,2026052206,0.0,16915.83,BUY
A6,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.3333333333333333,-16915.83,-0.169158,28292.55,0.2829,FX quote-USD estimate,0.59789,2026052206,0.0,-16915.83,SELL
A6,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,LONG,1.0,0.3333333333333333,16915.83,0.169158,16915.83,0.1692,FX base-USD estimate,1.37961,2026052206,0.0,16915.83,BUY
A7,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,SHORT,-1.0,0.16666666666666666,-14533.53,-0.145335,12470.16,0.1247,FX quote-USD estimate,1.165465,2026052207,0.0,-14533.53,SELL
A7,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.16666666666666666,-14533.53,-0.145335,10805.56,0.1081,FX quote-USD estimate,1.345005,2026052207,0.0,-14533.53,SELL
A7,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.16666666666666666,-14533.53,-0.145335,14533.53,0.1453,FX base-USD estimate,159.388,2026052207,0.0,-14533.53,SELL
A7,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,14533.53,0.145335,20237.75,0.2024,FX quote-USD estimate,0.71814,2026052207,0.0,14533.53,BUY
A7,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.16666666666666666,-14533.53,-0.145335,24308.04,0.2431,FX quote-USD estimate,0.59789,2026052207,0.0,-14533.53,SELL
A7,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,LONG,1.0,0.16666666666666666,14533.53,0.145335,14533.53,0.1453,FX base-USD estimate,1.37961,2026052207,0.0,14533.53,BUY
A8,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,SHORT,-1.0,0.2,-23298.03,-0.23298,17321.89,0.1732,FX quote-USD estimate,1.345005,2026052208,0.0,-23298.03,SELL
A8,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-23298.03,-0.23298,23298.03,0.233,FX base-USD estimate,159.388,2026052208,0.0,-23298.03,SELL
A8,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,23298.03,0.23298,32442.19,0.3244,FX quote-USD estimate,0.71814,2026052208,0.0,23298.03,BUY
A8,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-23298.03,-0.23298,38967.09,0.3897,FX quote-USD estimate,0.59789,2026052208,0.0,-23298.03,SELL
A8,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,LONG,1.0,0.2,23298.03,0.23298,23298.03,0.233,FX base-USD estimate,1.37961,2026052208,0.0,23298.03,BUY
