account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A1,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,14678.5,0.1468,FX quote-USD estimate,1.162075,2026052201,0.0,-17057.52,SELL
A1,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.16666666666666666,17057.52,0.170575,12709.53,0.1271,FX quote-USD estimate,1.342105,2026052201,0.0,17057.52,BUY
A1,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,17057.52,0.1706,FX base-USD estimate,159.548,2026052201,0.0,-17057.52,SELL
A1,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,17057.52,0.170575,23890.41,0.2389,FX quote-USD estimate,0.71399,2026052201,0.0,17057.52,BUY
A1,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,28938.27,0.2894,FX quote-USD estimate,0.589445,2026052201,0.0,-17057.52,SELL
A1,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,17057.52,0.1706,FX base-USD estimate,1.38425,2026052201,0.0,-17057.52,SELL
A2,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,14678.5,0.1468,FX quote-USD estimate,1.162075,2026052202,0.0,-17057.52,SELL
A2,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.16666666666666666,17057.52,0.170575,12709.53,0.1271,FX quote-USD estimate,1.342105,2026052202,0.0,17057.52,BUY
A2,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,17057.52,0.1706,FX base-USD estimate,159.548,2026052202,0.0,-17057.52,SELL
A2,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,17057.52,0.170575,23890.41,0.2389,FX quote-USD estimate,0.71399,2026052202,0.0,17057.52,BUY
A2,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,28938.27,0.2894,FX quote-USD estimate,0.589445,2026052202,0.0,-17057.52,SELL
A2,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-17057.52,-0.170575,17057.52,0.1706,FX base-USD estimate,1.38425,2026052202,0.0,-17057.52,SELL
A3,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.2,27302.11,0.273021,20342.75,0.2034,FX quote-USD estimate,1.342105,2026052203,0.0,27302.11,BUY
A3,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-27302.11,-0.273021,27302.11,0.273,FX base-USD estimate,159.548,2026052203,0.0,-27302.11,SELL
A3,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,27302.11,0.273021,38238.78,0.3824,FX quote-USD estimate,0.71399,2026052203,0.0,27302.11,BUY
A3,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-27302.11,-0.273021,46318.33,0.4632,FX quote-USD estimate,0.589445,2026052203,0.0,-27302.11,SELL
A3,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-27302.11,-0.273021,27302.11,0.273,FX base-USD estimate,1.38425,2026052203,0.0,-27302.11,SELL
A4,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.2,27302.11,0.273021,20342.75,0.2034,FX quote-USD estimate,1.342105,2026052204,0.0,27302.11,BUY
A4,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,SHORT,-1.0,0.2,-27302.11,-0.273021,27302.11,0.273,FX base-USD estimate,159.548,2026052204,0.0,-27302.11,SELL
A4,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,27302.11,0.273021,38238.78,0.3824,FX quote-USD estimate,0.71399,2026052204,0.0,27302.11,BUY
A4,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-27302.11,-0.273021,46318.33,0.4632,FX quote-USD estimate,0.589445,2026052204,0.0,-27302.11,SELL
A4,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-27302.11,-0.273021,27302.11,0.273,FX base-USD estimate,1.38425,2026052204,0.0,-27302.11,SELL
A5,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,16189.83,0.161898,22675.15,0.2268,FX quote-USD estimate,0.71399,2026052205,0.0,16189.83,BUY
A5,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.3333333333333333,-16189.83,-0.161898,27466.23,0.2747,FX quote-USD estimate,0.589445,2026052205,0.0,-16189.83,SELL
A5,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-16189.83,-0.161898,16189.83,0.1619,FX base-USD estimate,1.38425,2026052205,0.0,-16189.83,SELL
A6,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,16189.83,0.161898,22675.15,0.2268,FX quote-USD estimate,0.71399,2026052206,0.0,16189.83,BUY
