account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A2,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.16666666666666666,162352.74,0.811764,120507.66,1.2051,FX quote-USD estimate,1.34724,2026052202,0.0,162352.74,BUY
A2,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,LONG,1.0,0.16666666666666666,162352.74,0.811764,162352.74,1.6235,FX base-USD estimate,156.658,2026052202,0.0,162352.74,BUY
A2,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.16666666666666666,162352.74,0.811764,243312.56,2.4331,FX quote-USD estimate,0.66726,2026052202,0.0,162352.74,BUY
A2,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.16666666666666666,-162352.74,-0.811764,282072.97,2.8207,FX quote-USD estimate,0.57557,2026052202,0.0,-162352.74,SELL
A2,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.16666666666666666,-162352.74,-0.811764,162352.74,1.6235,FX base-USD estimate,1.37241,2026052202,0.0,-162352.74,SELL
A3,EURUSD_MR5,EURUSD,EURUSD,EURUSD_MR5,LONG,1.0,1.0,643938.48,3.219692,548242.71,5.4824,FX quote-USD estimate,1.17455,2026052203,0.0,643938.48,BUY
A4,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.2,177653.95,0.88827,131865.11,1.3187,FX quote-USD estimate,1.34724,2026052204,0.0,177653.95,BUY
A4,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,LONG,1.0,0.2,177653.95,0.88827,177653.95,1.7765,FX base-USD estimate,156.658,2026052204,0.0,177653.95,BUY
A4,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.2,177653.95,0.88827,266243.96,2.6624,FX quote-USD estimate,0.66726,2026052204,0.0,177653.95,BUY
A4,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.2,-177653.95,-0.88827,308657.41,3.0866,FX quote-USD estimate,0.57557,2026052204,0.0,-177653.95,SELL
A4,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.2,-177653.95,-0.88827,177653.95,1.7765,FX base-USD estimate,1.37241,2026052204,0.0,-177653.95,SELL
A5,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,LONG,1.0,0.3333333333333333,204080.89,1.020404,305849.14,3.0585,FX quote-USD estimate,0.66726,2026052205,0.0,204080.89,BUY
A5,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,SHORT,-1.0,0.3333333333333333,-204080.89,-1.020404,354571.81,3.5457,FX quote-USD estimate,0.57557,2026052205,0.0,-204080.89,SELL
A5,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-204080.89,-1.020404,204080.89,2.0408,FX base-USD estimate,1.37241,2026052205,0.0,-204080.89,SELL
A6,FAST_STACK,EURUSD,EURUSD,EURUSD_MR3,LONG,1.0,0.3333333333333333,303284.13,1.516421,258213.04,2.5821,FX quote-USD estimate,1.17455,2026052206,0.0,303284.13,BUY
A6,FAST_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,LONG,1.0,0.3333333333333333,303284.13,1.516421,225115.15,2.2512,FX quote-USD estimate,1.34724,2026052206,0.0,303284.13,BUY
A6,FAST_STACK,USDCAD,USDCAD,USDCAD_MR3,SHORT,-1.0,0.3333333333333333,-303284.13,-1.516421,303284.13,3.0328,FX base-USD estimate,1.37241,2026052206,0.0,-303284.13,SELL
A7,H1_MULTI,usatechidxusd,USTEC,H1_MULTI:usatechidxusd_MA_LONG_200,LONG,1.0,0.3333333333333333,121791.19,0.608956,,,contract sizing depends on broker symbol,25250.14,2026052207,0.0,121791.19,BUY
A7,H1_MULTI,chfjpy,CHFJPY,H1_MULTI:chfjpy_DON_BREAK_100,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,197.7135,2026052207,0.0,0.0,NONE
A7,H1_MULTI,usa30idxusd,USA30,H1_MULTI:usa30idxusd_TSM_5,SHORT,-1.0,0.3333333333333333,-121791.19,-0.608956,,,contract sizing depends on broker symbol,48100.712,2026052207,0.0,-121791.19,SELL
A8,H1_NASDAQ_TREND,usatechidxusd,USTEC,usatechidxusd_MA_LONG_200,LONG,1.0,1.0,104174.93,0.520875,,,contract sizing depends on broker symbol,25250.14,2026052208,0.0,104174.93,BUY
